Date,Prod_Total,Consump_Total,US_inv,OECD_inv
31/3/19,100.06,100.77,1233,2829
1/4/19,101,100.42,1258,2852
2/4/19,101,100.42,1258,2852
3/4/19,101,100.42,1258,2852
4/4/19,101,100.42,1258,2852
5/4/19,101,100.42,1258,2852
6/4/19,101,100.42,1258,2852
7/4/19,101,100.42,1258,2852
8/4/19,101,100.42,1258,2852
9/4/19,101,100.42,1258,2852
10/4/19,101,100.42,1258,2852
11/4/19,101,100.42,1258,2852
12/4/19,101,100.42,1258,2852
13/4/19,101,100.42,1258,2852
14/4/19,101,100.42,1258,2852
15/4/19,101,100.42,1258,2852
16/4/19,101,100.42,1258,2852
17/4/19,101,100.42,1258,2852
18/4/19,101,100.42,1258,2852
19/4/19,101,100.42,1258,2852
20/4/19,101,100.42,1258,2852
21/4/19,101,100.42,1258,2852
22/4/19,101,100.42,1258,2852
23/4/19,101,100.42,1258,2852
24/4/19,101,100.42,1258,2852
25/4/19,101,100.42,1258,2852
26/4/19,101,100.42,1258,2852
27/4/19,101,100.42,1258,2852
28/4/19,101,100.42,1258,2852
29/4/19,101,100.42,1258,2852
30/4/19,101,100.42,1258,2852
1/5/19,101.32,100.31,1288,2884
2/5/19,101.32,100.31,1288,2884
3/5/19,101.32,100.31,1288,2884
4/5/19,101.32,100.31,1288,2884
5/5/19,101.32,100.31,1288,2884
6/5/19,101.32,100.31,1288,2884
7/5/19,101.32,100.31,1288,2884
8/5/19,101.32,100.31,1288,2884
9/5/19,101.32,100.31,1288,2884
10/5/19,101.32,100.31,1288,2884
11/5/19,101.32,100.31,1288,2884
12/5/19,101.32,100.31,1288,2884
13/5/19,101.32,100.31,1288,2884
14/5/19,101.32,100.31,1288,2884
15/5/19,101.32,100.31,1288,2884
16/5/19,101.32,100.31,1288,2884
17/5/19,101.32,100.31,1288,2884
18/5/19,101.32,100.31,1288,2884
19/5/19,101.32,100.31,1288,2884
20/5/19,101.32,100.31,1288,2884
21/5/19,101.32,100.31,1288,2884
22/5/19,101.32,100.31,1288,2884
23/5/19,101.32,100.31,1288,2884
24/5/19,101.32,100.31,1288,2884
25/5/19,101.32,100.31,1288,2884
26/5/19,101.32,100.31,1288,2884
27/5/19,101.32,100.31,1288,2884
28/5/19,101.32,100.31,1288,2884
29/5/19,101.32,100.31,1288,2884
30/5/19,101.32,100.31,1288,2884
31/5/19,101.32,100.31,1288,2884
1/6/19,101.88,101.8,1301,2893
2/6/19,101.88,101.8,1301,2893
3/6/19,101.88,101.8,1301,2893
4/6/19,101.88,101.8,1301,2893
5/6/19,101.88,101.8,1301,2893
6/6/19,101.88,101.8,1301,2893
7/6/19,101.88,101.8,1301,2893
8/6/19,101.88,101.8,1301,2893
9/6/19,101.88,101.8,1301,2893
10/6/19,101.88,101.8,1301,2893
11/6/19,101.88,101.8,1301,2893
12/6/19,101.88,101.8,1301,2893
13/6/19,101.88,101.8,1301,2893
14/6/19,101.88,101.8,1301,2893
15/6/19,101.88,101.8,1301,2893
16/6/19,101.88,101.8,1301,2893
17/6/19,101.88,101.8,1301,2893
18/6/19,101.88,101.8,1301,2893
19/6/19,101.88,101.8,1301,2893
20/6/19,101.88,101.8,1301,2893
21/6/19,101.88,101.8,1301,2893
22/6/19,101.88,101.8,1301,2893
23/6/19,101.88,101.8,1301,2893
24/6/19,101.88,101.8,1301,2893
25/6/19,101.88,101.8,1301,2893
26/6/19,101.88,101.8,1301,2893
27/6/19,101.88,101.8,1301,2893
28/6/19,101.88,101.8,1301,2893
29/6/19,101.88,101.8,1301,2893
30/6/19,101.88,101.8,1301,2893
1/7/19,102.31,102.02,1310,2902
2/7/19,102.31,102.02,1310,2902
3/7/19,102.31,102.02,1310,2902
4/7/19,102.31,102.02,1310,2902
5/7/19,102.31,102.02,1310,2902
6/7/19,102.31,102.02,1310,2902
7/7/19,102.31,102.02,1310,2902
8/7/19,102.31,102.02,1310,2902
9/7/19,102.31,102.02,1310,2902
10/7/19,102.31,102.02,1310,2902
11/7/19,102.31,102.02,1310,2902
12/7/19,102.31,102.02,1310,2902
13/7/19,102.31,102.02,1310,2902
14/7/19,102.31,102.02,1310,2902
15/7/19,102.31,102.02,1310,2902
16/7/19,102.31,102.02,1310,2902
17/7/19,102.31,102.02,1310,2902
18/7/19,102.31,102.02,1310,2902
19/7/19,102.31,102.02,1310,2902
20/7/19,102.31,102.02,1310,2902
21/7/19,102.31,102.02,1310,2902
22/7/19,102.31,102.02,1310,2902
23/7/19,102.31,102.02,1310,2902
24/7/19,102.31,102.02,1310,2902
25/7/19,102.31,102.02,1310,2902
26/7/19,102.31,102.02,1310,2902
27/7/19,102.31,102.02,1310,2902
28/7/19,102.31,102.02,1310,2902
29/7/19,102.31,102.02,1310,2902
30/7/19,102.31,102.02,1310,2902
31/7/19,102.31,102.02,1310,2902
1/8/19,101.97,101.78,1320,2911
2/8/19,101.97,101.78,1320,2911
3/8/19,101.97,101.78,1320,2911
4/8/19,101.97,101.78,1320,2911
5/8/19,101.97,101.78,1320,2911
6/8/19,101.97,101.78,1320,2911
7/8/19,101.97,101.78,1320,2911
8/8/19,101.97,101.78,1320,2911
9/8/19,101.97,101.78,1320,2911
10/8/19,101.97,101.78,1320,2911
11/8/19,101.97,101.78,1320,2911
12/8/19,101.97,101.78,1320,2911
13/8/19,101.97,101.78,1320,2911
14/8/19,101.97,101.78,1320,2911
15/8/19,101.97,101.78,1320,2911
16/8/19,101.97,101.78,1320,2911
17/8/19,101.97,101.78,1320,2911
18/8/19,101.97,101.78,1320,2911
19/8/19,101.97,101.78,1320,2911
20/8/19,101.97,101.78,1320,2911
21/8/19,101.97,101.78,1320,2911
22/8/19,101.97,101.78,1320,2911
23/8/19,101.97,101.78,1320,2911
24/8/19,101.97,101.78,1320,2911
25/8/19,101.97,101.78,1320,2911
26/8/19,101.97,101.78,1320,2911
27/8/19,101.97,101.78,1320,2911
28/8/19,101.97,101.78,1320,2911
29/8/19,101.97,101.78,1320,2911
30/8/19,101.97,101.78,1320,2911
31/8/19,101.97,101.78,1320,2911
1/9/19,102.22,102.16,1330,2918
2/9/19,102.22,102.16,1330,2918
3/9/19,102.22,102.16,1330,2918
4/9/19,102.22,102.16,1330,2918
5/9/19,102.22,102.16,1330,2918
6/9/19,102.22,102.16,1330,2918
7/9/19,102.22,102.16,1330,2918
8/9/19,102.22,102.16,1330,2918
9/9/19,102.22,102.16,1330,2918
10/9/19,102.22,102.16,1330,2918
11/9/19,102.22,102.16,1330,2918
12/9/19,102.22,102.16,1330,2918
13/9/19,102.22,102.16,1330,2918
14/9/19,102.22,102.16,1330,2918
15/9/19,102.22,102.16,1330,2918
16/9/19,102.22,102.16,1330,2918
17/9/19,102.22,102.16,1330,2918
18/9/19,102.22,102.16,1330,2918
19/9/19,102.22,102.16,1330,2918
20/9/19,102.22,102.16,1330,2918
21/9/19,102.22,102.16,1330,2918
22/9/19,102.22,102.16,1330,2918
23/9/19,102.22,102.16,1330,2918
24/9/19,102.22,102.16,1330,2918
25/9/19,102.22,102.16,1330,2918
26/9/19,102.22,102.16,1330,2918
27/9/19,102.22,102.16,1330,2918
28/9/19,102.22,102.16,1330,2918
29/9/19,102.22,102.16,1330,2918
30/9/19,102.22,102.16,1330,2918
1/10/19,102.42,101.07,1328,2931
2/10/19,102.42,101.07,1328,2931
3/10/19,102.42,101.07,1328,2931
4/10/19,102.42,101.07,1328,2931
5/10/19,102.42,101.07,1328,2931
6/10/19,102.42,101.07,1328,2931
7/10/19,102.42,101.07,1328,2931
8/10/19,102.42,101.07,1328,2931
9/10/19,102.42,101.07,1328,2931
10/10/19,102.42,101.07,1328,2931
11/10/19,102.42,101.07,1328,2931
12/10/19,102.42,101.07,1328,2931
13/10/19,102.42,101.07,1328,2931
14/10/19,102.42,101.07,1328,2931
15/10/19,102.42,101.07,1328,2931
16/10/19,102.42,101.07,1328,2931
17/10/19,102.42,101.07,1328,2931
18/10/19,102.42,101.07,1328,2931
19/10/19,102.42,101.07,1328,2931
20/10/19,102.42,101.07,1328,2931
21/10/19,102.42,101.07,1328,2931
22/10/19,102.42,101.07,1328,2931
23/10/19,102.42,101.07,1328,2931
24/10/19,102.42,101.07,1328,2931
25/10/19,102.42,101.07,1328,2931
26/10/19,102.42,101.07,1328,2931
27/10/19,102.42,101.07,1328,2931
28/10/19,102.42,101.07,1328,2931
29/10/19,102.42,101.07,1328,2931
30/10/19,102.42,101.07,1328,2931
31/10/19,102.42,101.07,1328,2931
1/11/19,102.59,101.92,1329,2939
2/11/19,102.59,101.92,1329,2939
3/11/19,102.59,101.92,1329,2939
4/11/19,102.59,101.92,1329,2939
5/11/19,102.59,101.92,1329,2939
6/11/19,102.59,101.92,1329,2939
7/11/19,102.59,101.92,1329,2939
8/11/19,102.59,101.92,1329,2939
9/11/19,102.59,101.92,1329,2939
10/11/19,102.59,101.92,1329,2939
11/11/19,102.59,101.92,1329,2939
12/11/19,102.59,101.92,1329,2939
13/11/19,102.59,101.92,1329,2939
14/11/19,102.59,101.92,1329,2939
15/11/19,102.59,101.92,1329,2939
16/11/19,102.59,101.92,1329,2939
17/11/19,102.59,101.92,1329,2939
18/11/19,102.59,101.92,1329,2939
19/11/19,102.59,101.92,1329,2939
20/11/19,102.59,101.92,1329,2939
21/11/19,102.59,101.92,1329,2939
22/11/19,102.59,101.92,1329,2939
23/11/19,102.59,101.92,1329,2939
24/11/19,102.59,101.92,1329,2939
25/11/19,102.59,101.92,1329,2939
26/11/19,102.59,101.92,1329,2939
27/11/19,102.59,101.92,1329,2939
28/11/19,102.59,101.92,1329,2939
29/11/19,102.59,101.92,1329,2939
30/11/19,102.59,101.92,1329,2939
1/12/19,102.07,103.3,1312,2915
2/12/19,102.07,103.3,1312,2915
3/12/19,102.07,103.3,1312,2915
4/12/19,102.07,103.3,1312,2915
5/12/19,102.07,103.3,1312,2915
6/12/19,102.07,103.3,1312,2915
7/12/19,102.07,103.3,1312,2915
8/12/19,102.07,103.3,1312,2915
9/12/19,102.07,103.3,1312,2915
10/12/19,102.07,103.3,1312,2915
11/12/19,102.07,103.3,1312,2915
12/12/19,102.07,103.3,1312,2915
13/12/19,102.07,103.3,1312,2915
14/12/19,102.07,103.3,1312,2915
15/12/19,102.07,103.3,1312,2915
16/12/19,102.07,103.3,1312,2915
17/12/19,102.07,103.3,1312,2915
18/12/19,102.07,103.3,1312,2915
19/12/19,102.07,103.3,1312,2915
20/12/19,102.07,103.3,1312,2915
21/12/19,102.07,103.3,1312,2915
22/12/19,102.07,103.3,1312,2915
23/12/19,102.07,103.3,1312,2915
24/12/19,102.07,103.3,1312,2915
25/12/19,102.07,103.3,1312,2915
26/12/19,102.07,103.3,1312,2915
27/12/19,102.07,103.3,1312,2915
28/12/19,102.07,103.3,1312,2915
29/12/19,102.07,103.3,1312,2915
30/12/19,102.07,103.3,1312,2915
31/12/19,102.07,103.3,1312,2915
1/1/20,101.88,100.24,1312,2933
2/1/20,101.88,100.24,1312,2933
3/1/20,101.88,100.24,1312,2933
4/1/20,101.88,100.24,1312,2933
5/1/20,101.88,100.24,1312,2933
6/1/20,101.88,100.24,1312,2933
7/1/20,101.88,100.24,1312,2933
8/1/20,101.88,100.24,1312,2933
9/1/20,101.88,100.24,1312,2933
10/1/20,101.88,100.24,1312,2933
11/1/20,101.88,100.24,1312,2933
12/1/20,101.88,100.24,1312,2933
13/1/20,101.88,100.24,1312,2933
14/1/20,101.88,100.24,1312,2933
15/1/20,101.88,100.24,1312,2933
16/1/20,101.88,100.24,1312,2933
17/1/20,101.88,100.24,1312,2933
18/1/20,101.88,100.24,1312,2933
19/1/20,101.88,100.24,1312,2933
20/1/20,101.88,100.24,1312,2933
21/1/20,101.88,100.24,1312,2933
22/1/20,101.88,100.24,1312,2933
23/1/20,101.88,100.24,1312,2933
24/1/20,101.88,100.24,1312,2933
25/1/20,101.88,100.24,1312,2933
26/1/20,101.88,100.24,1312,2933
27/1/20,101.88,100.24,1312,2933
28/1/20,101.88,100.24,1312,2933
29/1/20,101.88,100.24,1312,2933
30/1/20,101.88,100.24,1312,2933
31/1/20,101.88,100.24,1312,2933
1/2/20,102.02,103.04,1309,2921
2/2/20,102.02,103.04,1309,2921
3/2/20,102.02,103.04,1309,2921
4/2/20,102.02,103.04,1309,2921
5/2/20,102.02,103.04,1309,2921
6/2/20,102.02,103.04,1309,2921
7/2/20,102.02,103.04,1309,2921
8/2/20,102.02,103.04,1309,2921
9/2/20,102.02,103.04,1309,2921
10/2/20,102.02,103.04,1309,2921
11/2/20,102.02,103.04,1309,2921
12/2/20,102.02,103.04,1309,2921
13/2/20,102.02,103.04,1309,2921
14/2/20,102.02,103.04,1309,2921
15/2/20,102.02,103.04,1309,2921
16/2/20,102.02,103.04,1309,2921
17/2/20,102.02,103.04,1309,2921
18/2/20,102.02,103.04,1309,2921
19/2/20,102.02,103.04,1309,2921
20/2/20,102.02,103.04,1309,2921
21/2/20,102.02,103.04,1309,2921
22/2/20,102.02,103.04,1309,2921
23/2/20,102.02,103.04,1309,2921
24/2/20,102.02,103.04,1309,2921
25/2/20,102.02,103.04,1309,2921
26/2/20,102.02,103.04,1309,2921
27/2/20,102.02,103.04,1309,2921
28/2/20,102.02,103.04,1309,2921
29/2/20,102.02,103.04,1309,2921
1/3/20,102.28,102.31,1316,2925
2/3/20,102.28,102.31,1316,2925
3/3/20,102.28,102.31,1316,2925
4/3/20,102.28,102.31,1316,2925
5/3/20,102.28,102.31,1316,2925
6/3/20,102.28,102.31,1316,2925
7/3/20,102.28,102.31,1316,2925
8/3/20,102.28,102.31,1316,2925
9/3/20,102.28,102.31,1316,2925
10/3/20,102.28,102.31,1316,2925
11/3/20,102.28,102.31,1316,2925
12/3/20,102.28,102.31,1316,2925
13/3/20,102.28,102.31,1316,2925
14/3/20,102.28,102.31,1316,2925
15/3/20,102.28,102.31,1316,2925
16/3/20,102.28,102.31,1316,2925
17/3/20,102.28,102.31,1316,2925
18/3/20,102.28,102.31,1316,2925
19/3/20,102.28,102.31,1316,2925
20/3/20,102.28,102.31,1316,2925
21/3/20,102.28,102.31,1316,2925
22/3/20,102.28,102.31,1316,2925
23/3/20,102.28,102.31,1316,2925
24/3/20,102.28,102.31,1316,2925
25/3/20,102.28,102.31,1316,2925
26/3/20,102.28,102.31,1316,2925
27/3/20,102.28,102.31,1316,2925
28/3/20,102.28,102.31,1316,2925
29/3/20,102.28,102.31,1316,2925
30/3/20,102.28,102.31,1316,2925
31/3/20,102.28,102.31,1316,2925
1/4/20,102.98,101.95,1328,2944
2/4/20,102.98,101.95,1328,2944
3/4/20,102.98,101.95,1328,2944
4/4/20,102.98,101.95,1328,2944
5/4/20,102.98,101.95,1328,2944
6/4/20,102.98,101.95,1328,2944
7/4/20,102.98,101.95,1328,2944
8/4/20,102.98,101.95,1328,2944
9/4/20,102.98,101.95,1328,2944
10/4/20,102.98,101.95,1328,2944
11/4/20,102.98,101.95,1328,2944
12/4/20,102.98,101.95,1328,2944
13/4/20,102.98,101.95,1328,2944
14/4/20,102.98,101.95,1328,2944
15/4/20,102.98,101.95,1328,2944
16/4/20,102.98,101.95,1328,2944
17/4/20,102.98,101.95,1328,2944
18/4/20,102.98,101.95,1328,2944
19/4/20,102.98,101.95,1328,2944
20/4/20,102.98,101.95,1328,2944
21/4/20,102.98,101.95,1328,2944
22/4/20,102.98,101.95,1328,2944
23/4/20,102.98,101.95,1328,2944
24/4/20,102.98,101.95,1328,2944
25/4/20,102.98,101.95,1328,2944
26/4/20,102.98,101.95,1328,2944
27/4/20,102.98,101.95,1328,2944
28/4/20,102.98,101.95,1328,2944
29/4/20,102.98,101.95,1328,2944
30/4/20,102.98,101.95,1328,2944
1/5/20,103.31,101.82,1349,2973
2/5/20,103.31,101.82,1349,2973
3/5/20,103.31,101.82,1349,2973
4/5/20,103.31,101.82,1349,2973
5/5/20,103.31,101.82,1349,2973
6/5/20,103.31,101.82,1349,2973
7/5/20,103.31,101.82,1349,2973
8/5/20,103.31,101.82,1349,2973
9/5/20,103.31,101.82,1349,2973
10/5/20,103.31,101.82,1349,2973
11/5/20,103.31,101.82,1349,2973
12/5/20,103.31,101.82,1349,2973
13/5/20,103.31,101.82,1349,2973
14/5/20,103.31,101.82,1349,2973
15/5/20,103.31,101.82,1349,2973
16/5/20,103.31,101.82,1349,2973
17/5/20,103.31,101.82,1349,2973
18/5/20,103.31,101.82,1349,2973
19/5/20,103.31,101.82,1349,2973
20/5/20,103.31,101.82,1349,2973
21/5/20,103.31,101.82,1349,2973
22/5/20,103.31,101.82,1349,2973
23/5/20,103.31,101.82,1349,2973
24/5/20,103.31,101.82,1349,2973
25/5/20,103.31,101.82,1349,2973
26/5/20,103.31,101.82,1349,2973
27/5/20,103.31,101.82,1349,2973
28/5/20,103.31,101.82,1349,2973
29/5/20,103.31,101.82,1349,2973
30/5/20,103.31,101.82,1349,2973
31/5/20,103.31,101.82,1349,2973
1/6/20,103.66,103.4,1354,2979
2/6/20,103.66,103.4,1354,2979
3/6/20,103.66,103.4,1354,2979
4/6/20,103.66,103.4,1354,2979
5/6/20,103.66,103.4,1354,2979
6/6/20,103.66,103.4,1354,2979
7/6/20,103.66,103.4,1354,2979
8/6/20,103.66,103.4,1354,2979
9/6/20,103.66,103.4,1354,2979
10/6/20,103.66,103.4,1354,2979
11/6/20,103.66,103.4,1354,2979
12/6/20,103.66,103.4,1354,2979
13/6/20,103.66,103.4,1354,2979
14/6/20,103.66,103.4,1354,2979
15/6/20,103.66,103.4,1354,2979
16/6/20,103.66,103.4,1354,2979
17/6/20,103.66,103.4,1354,2979
18/6/20,103.66,103.4,1354,2979
19/6/20,103.66,103.4,1354,2979
20/6/20,103.66,103.4,1354,2979
21/6/20,103.66,103.4,1354,2979
22/6/20,103.66,103.4,1354,2979
23/6/20,103.66,103.4,1354,2979
24/6/20,103.66,103.4,1354,2979
25/6/20,103.66,103.4,1354,2979
26/6/20,103.66,103.4,1354,2979
27/6/20,103.66,103.4,1354,2979
28/6/20,103.66,103.4,1354,2979
29/6/20,103.66,103.4,1354,2979
30/6/20,103.66,103.4,1354,2979
1/7/20,103.73,103.61,1357,2983
2/7/20,103.73,103.61,1357,2983
3/7/20,103.73,103.61,1357,2983
4/7/20,103.73,103.61,1357,2983
5/7/20,103.73,103.61,1357,2983
6/7/20,103.73,103.61,1357,2983
7/7/20,103.73,103.61,1357,2983
8/7/20,103.73,103.61,1357,2983
9/7/20,103.73,103.61,1357,2983
10/7/20,103.73,103.61,1357,2983
11/7/20,103.73,103.61,1357,2983
12/7/20,103.73,103.61,1357,2983
13/7/20,103.73,103.61,1357,2983
14/7/20,103.73,103.61,1357,2983
15/7/20,103.73,103.61,1357,2983
16/7/20,103.73,103.61,1357,2983
17/7/20,103.73,103.61,1357,2983
18/7/20,103.73,103.61,1357,2983
19/7/20,103.73,103.61,1357,2983
20/7/20,103.73,103.61,1357,2983
21/7/20,103.73,103.61,1357,2983
22/7/20,103.73,103.61,1357,2983
23/7/20,103.73,103.61,1357,2983
24/7/20,103.73,103.61,1357,2983
25/7/20,103.73,103.61,1357,2983
26/7/20,103.73,103.61,1357,2983
27/7/20,103.73,103.61,1357,2983
28/7/20,103.73,103.61,1357,2983
29/7/20,103.73,103.61,1357,2983
30/7/20,103.73,103.61,1357,2983
31/7/20,103.73,103.61,1357,2983
1/8/20,103.56,103.29,1363,2990
2/8/20,103.56,103.29,1363,2990
3/8/20,103.56,103.29,1363,2990
4/8/20,103.56,103.29,1363,2990
5/8/20,103.56,103.29,1363,2990
6/8/20,103.56,103.29,1363,2990
7/8/20,103.56,103.29,1363,2990
8/8/20,103.56,103.29,1363,2990
9/8/20,103.56,103.29,1363,2990
10/8/20,103.56,103.29,1363,2990
11/8/20,103.56,103.29,1363,2990
12/8/20,103.56,103.29,1363,2990
13/8/20,103.56,103.29,1363,2990
14/8/20,103.56,103.29,1363,2990
15/8/20,103.56,103.29,1363,2990
16/8/20,103.56,103.29,1363,2990
17/8/20,103.56,103.29,1363,2990
18/8/20,103.56,103.29,1363,2990
19/8/20,103.56,103.29,1363,2990
20/8/20,103.56,103.29,1363,2990
21/8/20,103.56,103.29,1363,2990
22/8/20,103.56,103.29,1363,2990
23/8/20,103.56,103.29,1363,2990
24/8/20,103.56,103.29,1363,2990
25/8/20,103.56,103.29,1363,2990
26/8/20,103.56,103.29,1363,2990
27/8/20,103.56,103.29,1363,2990
28/8/20,103.56,103.29,1363,2990
29/8/20,103.56,103.29,1363,2990
30/8/20,103.56,103.29,1363,2990
31/8/20,103.56,103.29,1363,2990
1/9/20,103.72,103.75,1367,2992
2/9/20,103.72,103.75,1367,2992
3/9/20,103.72,103.75,1367,2992
4/9/20,103.72,103.75,1367,2992
5/9/20,103.72,103.75,1367,2992
6/9/20,103.72,103.75,1367,2992
7/9/20,103.72,103.75,1367,2992
8/9/20,103.72,103.75,1367,2992
9/9/20,103.72,103.75,1367,2992
10/9/20,103.72,103.75,1367,2992
11/9/20,103.72,103.75,1367,2992
12/9/20,103.72,103.75,1367,2992
13/9/20,103.72,103.75,1367,2992
14/9/20,103.72,103.75,1367,2992
15/9/20,103.72,103.75,1367,2992
16/9/20,103.72,103.75,1367,2992
17/9/20,103.72,103.75,1367,2992
18/9/20,103.72,103.75,1367,2992
19/9/20,103.72,103.75,1367,2992
20/9/20,103.72,103.75,1367,2992
21/9/20,103.72,103.75,1367,2992
22/9/20,103.72,103.75,1367,2992
23/9/20,103.72,103.75,1367,2992
24/9/20,103.72,103.75,1367,2992
25/9/20,103.72,103.75,1367,2992
26/9/20,103.72,103.75,1367,2992
27/9/20,103.72,103.75,1367,2992
28/9/20,103.72,103.75,1367,2992
29/9/20,103.72,103.75,1367,2992
30/9/20,103.72,103.75,1367,2992
1/10/20,103.77,102.48,1362,3003
2/10/20,103.77,102.48,1362,3003
3/10/20,103.77,102.48,1362,3003
4/10/20,103.77,102.48,1362,3003
5/10/20,103.77,102.48,1362,3003
6/10/20,103.77,102.48,1362,3003
7/10/20,103.77,102.48,1362,3003
8/10/20,103.77,102.48,1362,3003
9/10/20,103.77,102.48,1362,3003
10/10/20,103.77,102.48,1362,3003
11/10/20,103.77,102.48,1362,3003
12/10/20,103.77,102.48,1362,3003
13/10/20,103.77,102.48,1362,3003
14/10/20,103.77,102.48,1362,3003
15/10/20,103.77,102.48,1362,3003
16/10/20,103.77,102.48,1362,3003
17/10/20,103.77,102.48,1362,3003
18/10/20,103.77,102.48,1362,3003
19/10/20,103.77,102.48,1362,3003
20/10/20,103.77,102.48,1362,3003
21/10/20,103.77,102.48,1362,3003
22/10/20,103.77,102.48,1362,3003
23/10/20,103.77,102.48,1362,3003
24/10/20,103.77,102.48,1362,3003
25/10/20,103.77,102.48,1362,3003
26/10/20,103.77,102.48,1362,3003
27/10/20,103.77,102.48,1362,3003
28/10/20,103.77,102.48,1362,3003
29/10/20,103.77,102.48,1362,3003
30/10/20,103.77,102.48,1362,3003
31/10/20,103.77,102.48,1362,3003
1/11/20,103.96,103.35,1363,3009
2/11/20,103.96,103.35,1363,3009
3/11/20,103.96,103.35,1363,3009
4/11/20,103.96,103.35,1363,3009
5/11/20,103.96,103.35,1363,3009
6/11/20,103.96,103.35,1363,3009
7/11/20,103.96,103.35,1363,3009
8/11/20,103.96,103.35,1363,3009
9/11/20,103.96,103.35,1363,3009
10/11/20,103.96,103.35,1363,3009
11/11/20,103.96,103.35,1363,3009
12/11/20,103.96,103.35,1363,3009
13/11/20,103.96,103.35,1363,3009
14/11/20,103.96,103.35,1363,3009
15/11/20,103.96,103.35,1363,3009
16/11/20,103.96,103.35,1363,3009
17/11/20,103.96,103.35,1363,3009
18/11/20,103.96,103.35,1363,3009
19/11/20,103.96,103.35,1363,3009
20/11/20,103.96,103.35,1363,3009
21/11/20,103.96,103.35,1363,3009
22/11/20,103.96,103.35,1363,3009
23/11/20,103.96,103.35,1363,3009
24/11/20,103.96,103.35,1363,3009
25/11/20,103.96,103.35,1363,3009
26/11/20,103.96,103.35,1363,3009
27/11/20,103.96,103.35,1363,3009
28/11/20,103.96,103.35,1363,3009
29/11/20,103.96,103.35,1363,3009
30/11/20,103.96,103.35,1363,3009
1/12/20,103.62,104.71,1342,2985
2/12/20,103.62,104.71,1342,2985
3/12/20,103.62,104.71,1342,2985
4/12/20,103.62,104.71,1342,2985
5/12/20,103.62,104.71,1342,2985
6/12/20,103.62,104.71,1342,2985
7/12/20,103.62,104.71,1342,2985
8/12/20,103.62,104.71,1342,2985
9/12/20,103.62,104.71,1342,2985
10/12/20,103.62,104.71,1342,2985
11/12/20,103.62,104.71,1342,2985
12/12/20,103.62,104.71,1342,2985
13/12/20,103.62,104.71,1342,2985
14/12/20,103.62,104.71,1342,2985
15/12/20,103.62,104.71,1342,2985
16/12/20,103.62,104.71,1342,2985
17/12/20,103.62,104.71,1342,2985
18/12/20,103.62,104.71,1342,2985
19/12/20,103.62,104.71,1342,2985
20/12/20,103.62,104.71,1342,2985
21/12/20,103.62,104.71,1342,2985
22/12/20,103.62,104.71,1342,2985
23/12/20,103.62,104.71,1342,2985
24/12/20,103.62,104.71,1342,2985
25/12/20,103.62,104.71,1342,2985
26/12/20,103.62,104.71,1342,2985
27/12/20,103.62,104.71,1342,2985
28/12/20,103.62,104.71,1342,2985
29/12/20,103.62,104.71,1342,2985
30/12/20,103.62,104.71,1342,2985
31/12/20,103.62,104.71,1342,2985
